
$GPRMC,105049.209,A,4041.5512,N,07358.7148,W,0.65,94.15,050216,,,A*45,48.00,15.20,0.19

$GPRMC,105051.000,A,4041.5515,N,07358.7147,W,0.59,83.43,050216,,,A*45,47.90,15.20,0.17

$GPRMC,105052.000,A,4041.5517,N,07358.7145,W,0.59,78.90,050216,,,A*4C,47.90,15.20,0.19

$GPRMC,105053.000,A,4041.5519,N,07358.7144,W,0.57,73.54,050216,,,A*4F,47.80,15.20,0.17

$GPRMC,105054.000,A,4041.5525,N,07358.7147,W,0.54,56.27,050216,,,A*44,47.80,15.20,0.17

$GPRMC,105055.000,A,4041.5529,N,07358.7150,W,0.50,47.05,050216,,,A*4B,47.80,15.20,0.17

$GPRMC,105055.208,A,4041.5531,N,07358.7154,W,0.47,42.09,050216,,,A*43,47.80,15.20,0.17

$GPRMC,105057.000,A,4041.5536,N,07358.7150,W,0.53,41.22,050216,,,A*47,47.80,15.20,0.17

$GPRMC,105058.000,A,4041.5538,N,07358.7145,W,0.58,45.47,050216,,,A*4E,47.80,15.20,0.17

$GPRMC,105059.000,A,4041.5543,N,07358.7141,W,0.64,45.55,050216,,,A*4B,47.90,15.20,0.18

$GPRMC,105100.000,A,4041.5549,N,07358.7136,W,0.73,45.59,050216,,,A*46,47.90,15.20,0.16

$GPRMC,105101.000,A,4041.5552,N,07358.7131,W,0.78,48.06,050216,,,A*46,48.00,15.20,0.30

$GPRMC,105101.219,A,4041.5554,N,07358.7126,W,0.84,51.52,050216,,,A*46,48.00,15.20,0.31

$GPRMC,105103.000,A,4041.5561,N,07358.7111,W,0.98,55.14,050216,,,A*47,48.10,15.20,0.18

$GPRMC,105104.000,A,4041.5566,N,07358.7097,W,1.12,58.51,050216,,,A*47,48.10,15.20,0.19

$GPRMC,105105.000,A,4041.5570,N,07358.7085,W,1.20,62.06,050216,,,A*48,48.10,15.20,0.22

$GPRMC,105106.000,A,4041.5574,N,07358.7072,W,1.29,64.98,050216,,,A*4F,48.10,15.20,0.19

$GPRMC,105107.211,A,4041.5574,N,07358.7050,W,1.48,72.34,050216,,,A*4A,47.90,15.20,0.17

$GPRMC,105109.000,A,4041.5578,N,07358.7032,W,1.61,74.84,050216,,,A*48,47.90,15.20,0.17

$GPRMC,105110.000,A,4041.5577,N,07358.7018,W,1.72,78.62,050216,,,A*41,47.90,15.20,0.18

$GPRMC,105111.000,A,4041.5577,N,07358.7003,W,1.85,80.85,050216,,,A*4C,48.00,15.20,0.17

$GPRMC,105112.000,A,4041.5580,N,07358.6992,W,1.94,80.01,050216,,,A*4B,48.00,15.20,0.18

$GPRMC,105113.000,A,4041.5581,N,07358.6983,W,1.96,80.73,050216,,,A*4C,48.20,15.20,0.17

$GPRMC,105113.210,A,4041.5582,N,07358.6978,W,2.03,81.36,050216,,,A*47,48.20,15.20,0.17

$GPRMC,105115.000,A,4041.5586,N,07358.6963,W,2.04,81.38,050216,,,A*45,48.10,15.20,0.18

$GPRMC,105116.000,A,4041.5589,N,07358.6955,W,2.05,81.19,050216,,,A*4E,48.10,15.20,0.18

$GPRMC,105117.000,A,4041.5596,N,07358.6944,W,2.10,78.59,050216,,,A*47,48.00,15.20,0.18

$GPRMC,105118.000,A,4041.5600,N,07358.6944,W,2.04,76.83,050216,,,A*48,48.00,15.20,0.17

$GPRMC,105119.000,A,4041.5603,N,07358.6944,W,2.00,74.81,050216,,,A*4E,48.00,15.20,0.18

$GPRMC,105119.211,A,4041.5608,N,07358.6951,W,1.96,71.36,050216,,,A*46,48.00,15.20,0.19

$GPRMC,105121.000,A,4041.5613,N,07358.6951,W,1.86,68.51,050216,,,A*4D,48.00,15.20,0.19

$GPRMC,105122.000,A,4041.5620,N,07358.6962,W,1.70,63.07,050216,,,A*4F,48.00,15.20,0.16

$GPRMC,105123.000,A,4041.5625,N,07358.6974,W,1.54,57.44,050216,,,A*4A,48.10,15.20,0.19

$GPRMC,105124.000,A,4041.5629,N,07358.6987,W,1.35,52.36,050216,,,A*4A,48.10,15.20,0.18

$GPRMC,105125.000,A,4041.5629,N,07358.6994,W,1.20,50.03,050216,,,A*49,48.10,15.20,0.17

$GPRMC,105125.215,A,4041.5628,N,07358.7003,W,1.06,47.00,050216,,,A*49,48.10,15.20,0.17

$GPRMC,105127.000,A,4041.5628,N,07358.7009,W,0.88,44.42,050216,,,A*45,48.20,15.20,0.19

$GPRMC,105128.000,A,4041.5625,N,07358.7019,W,0.66,41.50,050216,,,A*40,48.20,15.20,0.17

$GPRMC,105129.000,A,4041.5621,N,07358.7029,W,0.47,35.87,050216,,,A*4C,48.20,15.20,0.19

$GPRMC,105130.000,A,4041.5617,N,07358.7037,W,0.28,21.36,050216,,,A*48,48.20,15.20,0.18

$GPRMC,105131.000,A,4041.5613,N,07358.7046,W,0.17,338.25,050216,,,A*7E,48.20,15.20,0.17

$GPRMC,105131.210,A,4041.5608,N,07358.7054,W,0.21,282.02,050216,,,A*74,48.20,15.20,0.17

$GPRMC,105133.000,A,4041.5608,N,07358.7056,W,0.26,272.51,050216,,,A*79,48.20,15.20,0.18

$GPRMC,105134.000,A,4041.5608,N,07358.7057,W,0.36,270.33,050216,,,A*78,48.20,15.20,0.20

$GPRMC,105135.000,A,4041.5608,N,07358.7058,W,0.45,267.41,050216,,,A*71,48.10,15.20,0.20

$GPRMC,105136.000,A,4041.5608,N,07358.7060,W,0.55,259.37,050216,,,A*74,48.10,15.20,0.17

$GPRMC,105137.000,A,4041.5607,N,07358.7062,W,0.67,253.46,050216,,,A*75,48.20,15.20,0.17

$GPRMC,105137.211,A,4041.5605,N,07358.7071,W,0.83,251.02,050216,,,A*7F,48.20,15.20,0.18

$GPRMC,105154.000,A,4041.5550,N,07358.7167,W,0.55,245.68,050216,,,A*7F,48.00,15.20,0.18

$GPRMC,105155.207,A,4041.5541,N,07358.7194,W,1.02,248.09,050216,,,A*7E,48.00,15.20,0.18

$GPRMC,105157.000,A,4041.5529,N,07358.7227,W,1.27,246.25,050216,,,A*7B,48.00,15.20,0.18

$GPRMC,105158.000,A,4041.5523,N,07358.7246,W,1.34,245.92,050216,,,A*74,48.00,15.20,0.18

$GPRMC,105159.000,A,4041.5526,N,07358.7239,W,1.17,246.76,050216,,,A*70,48.00,15.20,0.19

$GPRMC,105200.000,A,4041.5531,N,07358.7238,W,1.04,250.87,050216,,,A*73,48.00,15.20,0.19

$GPRMC,105201.210,A,4041.5545,N,07358.7220,W,0.72,258.48,050216,,,A*70,48.00,15.20,0.20

$GPRMC,105203.000,A,4041.5549,N,07358.7215,W,0.60,258.20,050216,,,A*76,48.00,15.20,0.18

$GPRMC,105204.000,A,4041.5559,N,07358.7188,W,0.29,264.68,050216,,,A*79,48.00,15.20,0.17

$GPRMC,105205.000,A,4041.5566,N,07358.7180,W,0.09,327.23,050216,,,A*77,48.00,15.20,0.19

$GPRMC,105206.000,A,4041.5572,N,07358.7172,W,0.21,41.66,050216,,,A*44,48.10,15.20,0.19

$GPRMC,105207.000,A,4041.5577,N,07358.7165,W,0.30,43.66,050216,,,A*44,48.10,15.20,0.19

$GPRMC,105207.209,A,4041.5577,N,07358.7165,W,0.37,42.16,050216,,,A*4E,48.10,15.20,0.19

$GPRMC,105209.000,A,4041.5579,N,07358.7163,W,0.58,25.78,050216,,,A*43,48.10,15.20,0.18

$GPRMC,105210.000,A,4041.5586,N,07358.7162,W,0.65,23.45,050216,,,A*4C,48.10,15.20,0.19

$GPRMC,105211.000,A,4041.5591,N,07358.7163,W,0.63,23.06,050216,,,A*4B,48.10,15.20,0.18

$GPRMC,105212.000,A,4041.5596,N,07358.7165,W,0.64,19.62,050216,,,A*45,48.10,15.20,0.17

$GPRMC,105213.209,A,4041.5606,N,07358.7166,W,0.69,16.07,050216,,,A*47,48.10,15.20,0.17

$GPRMC,105215.000,A,4041.5610,N,07358.7163,W,0.67,19.74,050216,,,A*4D,48.10,15.20,0.18

$GPRMC,105216.000,A,4041.5610,N,07358.7172,W,0.56,12.91,050216,,,A*4C,48.10,15.20,0.18

$GPRMC,105217.000,A,4041.5609,N,07358.7180,W,0.49,5.16,050216,,,A*7F,48.10,15.20,0.17

$GPRMC,105218.000,A,4041.5608,N,07358.7188,W,0.47,350.19,050216,,,A*7B,48.10,15.20,0.18

$GPRMC,105219.000,A,4041.5609,N,07358.7196,W,0.49,342.17,050216,,,A*77,48.10,15.20,0.17

$GPRMC,105219.211,A,4041.5609,N,07358.7196,W,0.51,332.79,050216,,,A*73,48.10,15.20,0.17

$GPRMC,105221.000,A,4041.5611,N,07358.7198,W,0.49,323.16,050216,,,A*7D,48.10,15.20,0.20

$GPRMC,105222.000,A,4041.5613,N,07358.7199,W,0.46,319.99,050216,,,A*7C,48.00,15.20,0.19

$GPRMC,105223.000,A,4041.5613,N,07358.7200,W,0.43,314.97,050216,,,A*78,48.00,15.20,0.18

$GPRMC,105224.000,A,4041.5614,N,07358.7201,W,0.42,307.78,050216,,,A*7B,48.10,15.20,0.19

$GPRMC,105225.000,A,4041.5615,N,07358.7202,W,0.45,302.24,050216,,,A*73,48.10,15.20,0.18

$GPRMC,105225.216,A,4041.5615,N,07358.7203,W,0.47,299.44,050216,,,A*70,48.10,15.20,0.18

$GPRMC,105227.000,A,4041.5616,N,07358.7206,W,0.50,303.98,050216,,,A*74,48.10,15.20,0.16

$GPRMC,105228.000,A,4041.5617,N,07358.7207,W,0.48,302.84,050216,,,A*7E,48.10,15.20,0.18

$GPRMC,105229.000,A,4041.5618,N,07358.7209,W,0.47,300.64,050216,,,A*7D,48.10,15.20,0.16

$GPRMC,105230.000,A,4041.5618,N,07358.7210,W,0.44,299.85,050216,,,A*70,48.00,15.20,0.17

$GPRMC,105231.000,A,4041.5619,N,07358.7212,W,0.39,297.01,050216,,,A*7A,48.00,15.20,0.17

$GPRMC,105231.209,A,4041.5619,N,07358.7212,W,0.35,293.95,050216,,,A*74,48.00,15.20,0.16

$GPRMC,105233.000,A,4041.5620,N,07358.7214,W,0.39,288.62,050216,,,A*7F,47.80,15.20,0.17

$GPRMC,105234.000,A,4041.5620,N,07358.7216,W,0.55,292.64,050216,,,A*7D,47.80,15.20,0.18

$GPRMC,105235.000,A,4041.5621,N,07358.7218,W,0.77,291.51,050216,,,A*76,47.80,15.20,0.19

$GPRMC,105236.000,A,4041.5621,N,07358.7235,W,0.91,286.58,050216,,,A*7D,47.90,15.20,0.18

$GPRMC,105237.000,A,4041.5621,N,07358.7252,W,1.03,283.08,050216,,,A*77,47.90,15.20,0.18

$GPRMC,105237.211,A,4041.5619,N,07358.7264,W,1.11,279.62,050216,,,A*71,47.90,15.20,0.18

$GPRMC,105239.000,A,4041.5615,N,07358.7277,W,1.12,274.95,050216,,,A*75,48.00,15.20,0.17

$GPRMC,105240.000,A,4041.5612,N,07358.7283,W,1.11,272.01,050216,,,A*7F,47.90,15.20,0.17

$GPRMC,105241.000,A,4041.5613,N,07358.7297,W,1.21,271.93,050216,,,A*71,47.90,15.20,0.17

$GPRMC,105242.000,A,4041.5612,N,07358.7310,W,1.30,270.85,050216,,,A*7B,47.90,15.20,0.18

$GPRMC,105243.000,A,4041.5607,N,07358.7320,W,1.37,266.55,050216,,,A*70,47.90,15.20,0.19

$GPRMC,105243.211,A,4041.5602,N,07358.7324,W,1.39,263.35,050216,,,A*7E,47.90,15.20,0.19

$GPRMC,105245.000,A,4041.5597,N,07358.7334,W,1.40,259.77,050216,,,A*75,47.80,15.20,0.18

$GPRMC,105246.000,A,4041.5589,N,07358.7338,W,1.38,254.18,050216,,,A*7E,47.80,15.20,0.18

$GPRMC,105247.000,A,4041.5581,N,07358.7343,W,1.39,250.13,050216,,,A*75,47.80,15.20,0.17

$GPRMC,105249.000,A,4041.5572,N,07358.7356,W,1.40,247.43,050216,,,A*7E,47.80,15.20,0.17

$GPRMC,105249.216,A,4041.5570,N,07358.7358,W,1.39,245.84,050216,,,A*70,47.80,15.20,0.17

$GPRMC,105251.000,A,4041.5563,N,07358.7368,W,1.43,243.98,050216,,,A*7B,47.70,15.20,0.17

$GPRMC,105252.000,A,4041.5558,N,07358.7373,W,1.44,241.76,050216,,,A*7F$GPRMC,105253.000,A,4041.5550,N,07358.7377,W,1.,47.70,15.20,0.16

$GPRMC,105254.000,A,4041.5542,N,07358.7378,W,1.44,233.27,050216,,,A*78,47.50,15.20,0.17

$GPRMC,105255.000,A,4041.5531,N,07358.7375,W,1.44,227.03,050216,,,A*73,47.50,15.20,0.18

$GPRMC,105255.210,A,4041.5524,N,07358.7369,W,1.46,221.80,050216,,,A*76,47.50,15.20,0.18

$GPRMC,105257.000,A,4041.5514,N,07358.7367,W,1.42,217.81,050216,,,A*7A,47.80,15.20,0.18

$GPRMC,105258.000,A,4041.5501,N,07358.7376,W,1.53,215.38,050216,,,A*71,47.80,15.20,0.21

$GPRMC,105259.000,A,4041.5489,N,07358.7387,W,1.62,215.32,050216,,,A*77,47.80,15.20,0.23

$GPRMC,105300.000,A,4041.5478,N,07358.7390,W,1.70,212.96,050216,,,A*78,47.80,15.20,0.20

$GPRMC,105301.000,A,4041.5471,N,07358.7390,W,1.69,211.24,050216,,,A*72,47.80,15.20,0.20

$GPRMC,105301.209,A,4041.5467,N,07358.7386,W,1.66,208.85,050216,,,A*75,47.80,15.20,0.19

$GPRMC,105303.000,A,4041.5462,N,07358.7384,W,1.53,207.36,050216,,,A*7A,47.80,15.20,0.19

$GPRMC,105304.000,A,4041.5461,N,07358.7380,W,1.39,205.46,050216,,,A*73,47.80,15.20,0.17

$GPRMC,105305.000,A,4041.5464,N,07358.7377,W,1.20,206.51,050216,,,A*72,47.90,15.20,0.18

$GPRMC,105306.000,A,4041.5462,N,07358.7379,W,1.21,208.85,050216,,,A*7F,47.90,15.20,0.18

$GPRMC,105307.000,A,4041.5461,N,07358.7380,W,1.15,210.76,050216,,,A*79,48.00,15.20,0.17

$GPRMC,105307.220,A,4041.5463,N,07358.7377,W,1.08,211.41,050216,,,A*7A,48.00,15.20,0.17

$GPRMC,105309.000,A,4041.5464,N,07358.7368,W,0.87,208.18,050216,,,A*7F,48.00,15.20,0.18

$GPRMC,105310.000,A,4041.5466,N,07358.7354,W,0.65,196.82,050216,,,A*71,48.00,15.20,0.25

$GPRMC,105311.000,A,4041.5465,N,07358.7345,W,0.61,185.79,050216,,,A*71,48.10,15.20,0.17

$GPRMC,105312.000,A,4041.5464,N,07358.7334,W,0.60,171.69,050216,,,A*7E,48.10,15.20,0.18

$GPRMC,105313.000,A,4041.5461,N,07358.7319,W,0.68,158.35,050216,,,A*7F,48.20,15.20,0.29

$GPRMC,105313.216,A,4041.5459,N,07358.7307,W,0.79,151.63,050216,,,A*74,48.20,15.20,0.23

$GPRMC,105315.000,A,4041.5454,N,07358.7296,W,0.88,148.13,050216,,,A*72,48.20,15.20,0.17

$GPRMC,105316.000,A,4041.5452,N,07358.7284,W,0.93,140.90,050216,,,A*7D,48.20,15.20,0.18

$GPRMC,105317.000,A,4041.5451,N,07358.7273,W,0.99,133.46,050216,,,A*72,47.90,15.20,0.17

$GPRMC,105318.000,A,4041.5447,N,07358.7260,W,1.11,129.63,050216,,,A*75,47.90,15.20,0.16

$GPRMC,105319.000,A,4041.5444,N,07358.7249,W,1.19,128.85,050216,,,A*7D,47.80,15.20,0.18

$GPRMC,105319.210,A,4041.5440,N,07358.7241,W,1.30,129.78,050216,,,A*7A,47.80,15.20,0.18

$GPRMC,105321.000,A,4041.5434,N,07358.7228,W,1.39,129.53,050216,,,A*7E,47.80,15.20,0.19

$GPRMC,105322.000,A,4041.5429,N,07358.7220,W,1.43,130.84,050216,,,A*76,47.80,15.20,0.17

$GPRMC,105323.000,A,4041.5424,N,07358.7211,W,1.48,131.32,050216,,,A*7F,48.10,15.20,0.18

$GPRMC,105324.000,A,4041.5421,N,07358.7204,W,1.49,130.57,050216,,,A*7A,48.10,15.20,0.18

$GPRMC,105325.000,A,4041.5418,N,07358.7196,W,1.51,129.39,050216,,,A*70,47.90,15.20,0.17

$GPRMC,105325.210,A,4041.5416,N,07358.7191,W,1.55,128.28,050216,,,A*7F,47.90,15.20,0.17

$GPRMC,105327.000,A,4041.5413,N,07358.7179,W,1.54,124.04,050216,,,A*7E,47.90,15.20,0.18

$GPRMC,105328.000,A,4041.5410,N,07358.7170,W,1.59,123.23,050216,,,A*74,47.90,15.20,0.19

$GPRMC,105329.000,A,4041.5405,N,07358.7160,W,1.69,121.51,050216,,,A*74,47.80,15.20,0.18

$GPRMC,105330.000,A,4041.5400,N,07358.7149,W,1.80,121.03,050216,,,A*72,47.80,15.20,0.18

$GPRMC,105331.000,A,4041.5397,N,07358.7140,W,1.90,118.78,050216,,,A*74,47.80,15.20,0.19

$GPRMC,105331.216,A,4041.5395,N,07358.7138,W,1.95,118.16,050216,,,A*71,47.80,15.20,0.19

$GPRMC,105333.000,A,4041.5391,N,07358.7135,W,1.86,119.15,050216,,,A*7F,48.00,15.20,0.18

$GPRMC,105334.000,A,4041.5391,N,07358.7141,W,1.67,120.40,050216,,,A*7E,48.00,15.20,0.18

$GPRMC,105335.000,A,4041.5394,N,07358.7148,W,1.45,121.08,050216,,,A*7E,48.10,15.20,0.18

$GPRMC,105336.000,A,4041.5399,N,07358.7156,W,1.16,117.18,050216,,,A*7D,48.10,15.20,0.17

$GPRMC,105337.218,A,4041.5407,N,07358.7169,W,0.89,111.31,050216,,,A*71,48.10,15.20,0.17

$GPRMC,105339.000,A,4041.5415,N,07358.7182,W,0.67,101.71,050216,,,A*77,48.00,15.20,0.17

$GPRMC,105340.000,A,4041.5425,N,07358.7200,W,0.44,83.25,050216,,,A*48,48.00,15.20,0.17

$GPRMC,105341.000,A,4041.5431,N,07358.7204,W,0.29,48.02,050216,,,A*41,48.00,15.20,0.18

$GPRMC,105342.000,A,4041.5438,N,07358.7210,W,0.32,358.73,050216,,,A*70,48.00,15.20,0.17

$GPRMC,105343.000,A,4041.5447,N,07358.7215,W,0.52,341.56,050216,,,A*75,47.90,15.20,0.18

$GPRMC,105343.210,A,4041.5447,N,07358.7215,W,0.65,335.54,050216,,,A*73,47.90,15.20,0.18

$GPRMC,105345.000,A,4041.5459,N,07358.7223,W,0.79,333.40,050216,,,A*72,48.10,15.20,0.18

$GPRMC,105346.000,A,4041.5468,N,07358.7232,W,0.90,331.35,050216,,,A*74,48.10,15.20,0.18

$GPRMC,105347.000,A,4041.5476,N,07358.7244,W,1.01,328.75,050216,,,A*7E,48.20,15.20,0.18

$GPRMC,105348.000,A,4041.5482,N,07358.7259,W,1.10,323.37,050216,,,A*7B,48.20,15.20,0.19

$GPRMC,105349.000,A,4041.5487,N,07358.7276,W,1.21,318.02,050216,,,A*7E,48.20,15.20,0.17

$GPRMC,105349.209,A,4041.5488,N,07358.7291,W,1.32,312.84,050216,,,A*75,48.20,15.20,0.17

$GPRMC,105351.000,A,4041.5494,N,07358.7312,W,1.43,308.03,050216,,,A*72,48.10,15.20,0.19

$GPRMC,105352.000,A,4041.5499,N,07358.7330,W,1.56,306.72,050216,,,A*70,48.10,15.20,0.18

$GPRMC,105353.000,A,4041.5502,N,07358.7348,W,1.66,304.20,050216,,,A*7B,48.10,15.20,0.19

$GPRMC,105354.000,A,4041.5502,N,07358.7362,W,1.69,301.45,050216,,,A*7D,48.10,15.20,0.19

$GPRMC,105355.000,A,4041.5497,N,07358.7376,W,1.67,296.76,050216,,,A*75,48.10,15.20,0.17

$GPRMC,105355.211,A,4041.5490,N,07358.7385,W,1.65,292.92,050216,,,A*70,48.10,15.20,0.18

$GPRMC,105357.000,A,4041.5487,N,07358.7406,W,1.72,289.15,050216,,,A*79,48.00,15.20,0.19

$GPRMC,105358.000,A,4041.5485,N,07358.7426,W,1.89,287.08,050216,,,A*70,48.00,15.20,0.19

$GPRMC,105359.000,A,4041.5482,N,07358.7449,W,2.08,284.29,050216,,,A*75,48.10,15.20,0.19

$GPRMC,105400.000,A,4041.5480,N,07358.7467,W,2.20,282.32,050216,,,A*76,48.10,15.20,0.19

$GPRMC,105401.000,A,4041.5475,N,07358.7485,W,2.28,279.44,050216,,,A*7C,48.10,15.20,0.18

$GPRMC,105401.216,A,4041.5468,N,07358.7490,W,2.30,276.76,050216,,,A*76,48.10,15.20,0.18

$GPRMC,105403.000,A,4041.5462,N,07358.7508,W,2.33,273.18,050216,,,A*75,48.20,15.20,0.19

$GPRMC,105404.000,A,4041.5456,N,07358.7524,W,2.41,270.31,050216,,,A*76,48.20,15.20,0.18

$GPRMC,105405.000,A,4041.5448,N,07358.7544,W,2.52,267.15,050216,,,A*7C,48.20,15.20,0.19

$GPRMC,105406.000,A,4041.5441,N,07358.7563,W,2.63,264.55,050216,,,A*76,48.20,15.20,0.18

$GPRMC,105407.000,A,4041.5434,N,07358.7583,W,2.73,262.76,050216,,,A*7D,48.00,15.20,0.17

$GPRMC,105407.208,A,4041.5432,N,07358.7589,W,2.74,261.72,050216,,,A*7B,48.00,15.20,0.17

$GPRMC,105409.000,A,4041.5429,N,07358.7606,W,2.66,261.50,050216,,,A*72,48.00,15.20,0.19

$GPRMC,105410.000,A,4041.5432,N,07358.7610,W,2.51,262.39,050216,,,A*7F,48.00,15.20,0.19

$GPRMC,105412.000,A,4041.5450,N,07358.7611,W,2.16,267.54,050216,,,A*75,48.20,15.20,0.19

$GPRMC,105413.206,A,4041.5464,N,07358.7606,W,1.93,271.74,050216,,,A*7A,48.10,15.20,0.17

$GPRMC,105415.000,A,4041.5474,N,07358.7615,W,1.86,274.55,050216,,,A*79,47.60,15.20,0.19

$GPRMC,105416.000,A,4041.5480,N,07358.7619,W,1.82,275.63,050216,,,A*7D,47.60,15.20,0.17

$GPRMC,105417.000,A,4041.5492,N,07358.7618,W,1.75,279.72,050216,,,A*7A,48.20,15.20,0.19

$GPRMC,105418.000,A,4041.5503,N,07358.7617,W,1.68,283.69,050216,,,A*70,48.20,15.20,0.18

