top,lat,lon,humidity,temp,accel,dust
$data,50.844524,4.338398,31.80,23.90,0.35,134
$data,50.844554,4.338455,31.80,23.90,0.70,147
$data,50.844581,4.338511,31.80,23.90,0.00,150
$data,50.844612,4.338575,31.80,23.90,0.45,161
$data,50.844638,4.338638,31.80,23.90,0.05,152
$data,50.844654,4.338715,31.70,23.80,0.00,143
$data,50.844684,4.338777,31.70,23.80,1.10,171
$data,50.844703,4.338845,31.80,23.80,1.15,126
$data,50.844726,4.338910,31.80,23.80,1.20,125
$data,50.844749,4.338960,31.80,23.80,0.05,160
$data,50.844783,4.339008,31.80,23.80,0.10,126
$data,50.844806,4.339052,31.80,23.80,0.25,110
$data,50.844841,4.339068,31.80,23.80,0.10,131
$data,50.844882,4.339061,31.90,23.80,0.30,114
$data,50.844928,4.339053,31.90,23.80,0.15,144
$data,50.844978,4.339045,31.90,23.80,0.15,145
$data,50.845020,4.339047,31.90,23.80,0.15,166
$data,50.845050,4.339042,31.90,23.80,0.05,132
$data,50.845092,4.339036,31.90,23.80,0.20,120
$data,50.845127,4.339017,31.90,23.70,0.10,151
$data,50.845157,4.338990,31.90,23.70,0.15,136
$data,50.845199,4.338962,31.80,23.70,0.05,146
$data,50.845237,4.338933,31.80,23.70,0.15,121
$data,50.845279,4.338910,31.70,23.70,0.15,149
$data,50.845321,4.338889,31.70,23.70,0.25,156
$data,50.845359,4.338861,31.70,23.70,0.15,142
$data,50.845394,4.338837,31.70,23.70,0.45,143
$data,50.845436,4.338805,31.70,23.70,0.00,119
$data,50.845466,4.338773,31.70,23.70,0.55,114
$data,50.845516,4.338750,31.60,23.70,0.10,140
$data,50.845573,4.338743,31.60,23.70,0.10,144
$data,50.845623,4.338715,31.70,23.70,0.10,187
$data,50.845668,4.338686,31.70,23.70,0.10,139
$data,50.845718,4.338650,31.60,23.60,0.30,164
$data,50.845775,4.338635,31.60,23.60,0.10,166
$data,50.845817,4.338607,31.60,23.60,0.00,127
$data,50.845874,4.338578,31.60,23.60,0.05,138
$data,50.845924,4.338552,31.60,23.60,0.00,152
$data,50.845962,4.338518,31.60,23.60,0.50,742
$data,50.846004,4.338492,31.70,23.60,0.65,316
$data,50.846054,4.338470,31.70,23.60,0.70,104
$data,50.846092,4.338452,31.70,23.60,0.10,742
$data,50.846134,4.338437,31.70,23.60,0.20,743
$data,50.846206,4.338440,31.80,23.60,0.30,743
$data,50.846271,4.338438,31.80,23.60,0.45,552
$data,50.846363,4.338447,31.80,23.60,1.05,742
$data,50.846420,4.338433,31.80,23.60,0.30,743
$data,50.846492,4.338422,31.80,23.60,0.15,594
$data,50.846565,4.338417,31.80,23.60,0.05,487
$data,50.846664,4.338414,31.80,23.60,0.25,223
$data,50.846729,4.338402,31.80,23.60,0.00,352
$data,50.846786,4.338388,31.80,23.60,0.10,277
$data,50.846824,4.338350,31.80,23.60,0.60,291
$data,50.846900,4.338350,31.70,23.50,0.10,234
$data,50.846946,4.338336,31.70,23.50,0.05,215
$data,50.846988,4.338324,31.80,23.50,0.10,181
$data,50.847030,4.338305,31.80,23.50,0.10,148
$data,50.847080,4.338280,31.70,23.50,0.10,157
$data,50.847133,4.338262,31.70,23.50,0.00,154
$data,50.847183,4.338242,31.60,23.50,0.05,742
$data,50.847225,4.338217,31.60,23.50,0.05,135
$data,50.847274,4.338191,31.50,23.50,0.05,109
$data,50.847339,4.338180,31.50,23.50,0.00,94
$data,50.847389,4.338171,31.40,23.50,0.10,108
$data,50.847446,4.338157,31.40,23.50,0.10,132
$data,50.847518,4.338153,31.20,23.50,0.20,154
$data,50.847568,4.338145,31.20,23.50,0.15,139
$data,50.847621,4.338141,31.10,23.40,0.10,128
$data,50.847713,4.338137,31.10,23.40,0.30,142
$data,50.847770,4.338121,31.10,23.40,0.00,121
$data,50.847827,4.338111,31.10,23.40,0.30,151
$data,50.847892,4.338127,31.20,23.40,0.00,128
$data,50.847934,4.338132,31.20,23.40,0.20,143
$data,50.847980,4.338141,31.20,23.40,0.00,119
$data,50.848030,4.338143,31.20,23.40,0.00,129
$data,50.848072,4.338147,31.30,23.40,0.00,120
$data,50.848110,4.338149,31.30,23.40,0.00,127
$data,50.848144,4.338151,31.20,23.40,0.00,132
$data,50.848167,4.338153,31.20,23.40,0.00,146
$data,50.848186,4.338162,31.30,23.40,0.00,145
$data,50.848201,4.338173,31.30,23.40,0.00,145
$data,50.848209,4.338181,31.50,23.40,0.00,141
$data,50.848224,4.338183,31.50,23.40,0.00,119
$data,50.848224,4.338185,31.60,23.30,0.00,125
$data,50.848232,4.338183,31.60,23.30,0.00,119
$data,50.848243,4.338181,31.70,23.30,0.00,149
$data,50.848243,4.338181,31.70,23.30,0.00,130
$data,50.848243,4.338183,31.70,23.30,0.00,106
$data,50.848243,4.338183,31.70,23.30,0.00,139
$data,50.848243,4.338183,31.90,23.40,0.00,136
$data,50.848251,4.338179,31.90,23.40,0.00,150
$data,50.848251,4.338173,31.90,23.30,0.00,124
$data,50.848251,4.338173,31.90,23.30,0.00,144
$data,50.848243,4.338173,32.00,23.30,0.00,134
$data,50.848243,4.338173,32.00,23.30,0.00,135
$data,50.848232,4.338175,32.10,23.30,0.00,123
$data,50.848232,4.338176,32.10,23.30,0.00,117
$data,50.848232,4.338176,32.20,23.30,0.00,139
$data,50.848232,4.338176,32.20,23.30,0.00,144
$data,50.848232,4.338179,32.20,23.30,0.00,108
$data,50.848232,4.338181,32.20,23.30,0.15,121
$data,50.848243,4.338187,32.20,23.30,0.05,136
$data,50.848251,4.338185,32.20,23.30,0.15,154
$data,50.848266,4.338187,32.10,23.20,0.00,108
$data,50.848266,4.338179,32.10,23.20,0.00,145
$data,50.848289,4.338176,32.00,23.20,0.05,138
$data,50.848323,4.338175,32.00,23.20,0.25,159
$data,50.848403,4.338212,32.10,23.20,0.25,144
$data,50.848445,4.338220,32.10,23.20,0.10,162
$data,50.848487,4.338227,32.20,23.20,0.05,139
$data,50.848518,4.338230,32.20,23.20,0.00,152
$data,50.848560,4.338239,32.30,23.20,0.05,127
$data,50.848609,4.338250,32.30,23.20,0.00,117
$data,50.848640,4.338253,32.40,23.20,0.20,150
$data,50.848690,4.338260,32.40,23.20,0.00,124
$data,50.848747,4.338262,32.30,23.20,0.00,128
$data,50.848789,4.338262,32.30,23.20,0.05,129
$data,50.848834,4.338277,32.10,23.10,0.00,130
$data,50.848876,4.338285,32.10,23.10,0.10,144
$data,50.848911,4.338288,32.10,23.10,0.00,160
$data,50.848934,4.338245,32.10,23.10,0.05,135
$data,50.848949,4.338245,32.00,23.10,0.00,127
$data,50.848976,4.338260,32.00,23.10,0.00,117
$data,50.849014,4.338273,32.00,23.10,0.05,138
$data,50.849048,4.338287,32.00,23.10,0.05,144
$data,50.849086,4.338308,31.90,23.10,0.05,136
$data,50.849113,4.338330,31.90,23.10,0.20,135
$data,50.849136,4.338350,31.90,23.10,0.05,103
$data,50.849163,4.338363,31.90,23.10,0.00,155
$data,50.849185,4.338378,32.00,23.10,0.05,149
$data,50.849208,4.338395,32.00,23.10,0.10,150
$data,50.849243,4.338398,31.90,23.10,0.05,130
$data,50.849285,4.338400,31.90,23.10,0.40,138
$data,50.849308,4.338385,32.10,23.10,0.45,70
$data,50.849342,4.338366,32.10,23.10,0.55,117
$data,50.849380,4.338303,32.00,23.10,0.35,168
$data,50.849388,4.338270,32.00,23.10,0.60,123
$data,50.849399,4.338240,32.00,23.10,1.20,204
$data,50.849407,4.338220,32.00,23.00,0.50,149
$data,50.849414,4.338198,32.00,23.00,0.25,124
$data,50.849430,4.338179,32.20,23.00,0.25,167
$data,50.849437,4.338157,32.20,23.00,1.50,163
$data,50.849452,4.338138,32.20,23.00,1.50,122
$data,50.849464,4.338124,32.20,23.00,1.00,133
$data,50.849472,4.338100,32.20,23.00,0.70,124
$data,50.849472,4.338067,32.20,23.00,0.65,189
$data,50.849472,4.337992,32.30,23.00,0.75,181
$data,50.849464,4.337897,32.30,23.00,0.05,123
$data,50.849479,4.337769,32.30,23.00,0.50,135
$data,50.849494,4.337695,32.20,23.00,0.25,141
$data,50.849502,4.337620,32.20,23.00,0.10,94
$data,50.849521,4.337545,32.20,23.00,0.35,139
$data,50.849529,4.337463,32.20,23.00,0.05,158
$data,50.849544,4.337378,32.20,23.00,0.15,160
$data,50.849559,4.337306,32.20,23.00,0.30,113
$data,50.849586,4.337127,32.10,22.90,0.45,134
$data,50.849624,4.336980,32.10,22.90,0.25,115
$data,50.849651,4.336913,32.20,22.90,0.15,169
$data,50.849666,4.336850,32.20,22.90,0.25,116
$data,50.849689,4.336778,32.20,22.90,0.10,156
$data,50.849716,4.336723,32.20,22.90,0.30,134
$data,50.849731,4.336673,32.10,22.90,0.20,161
$data,50.849754,4.336620,32.10,22.90,1.00,121
$data,50.849773,4.336570,32.00,22.90,0.15,203
$data,50.849803,4.336524,32.00,22.90,0.05,144
$data,50.849811,4.336460,32.10,22.90,0.10,176
$data,50.849819,4.336400,32.10,22.90,0.00,136
$data,50.849830,4.336345,32.10,22.90,0.00,139
$data,50.849838,4.336291,32.10,22.90,0.60,120
$data,50.849845,4.336238,32.10,22.80,0.45,144
$data,50.849845,4.336188,32.10,22.80,0.05,138
$data,50.849838,4.336143,32.20,22.80,0.30,154
$data,50.849830,4.336093,32.20,22.80,0.05,118
$data,50.849811,4.336043,32.30,22.80,0.00,201
$data,50.849796,4.336003,32.30,22.80,0.00,153
$data,50.849781,4.335968,32.40,22.80,0.10,146
$data,50.849765,4.335943,32.40,22.80,0.00,121
$data,50.849746,4.335918,32.30,22.80,0.05,148
$data,50.849723,4.335880,32.30,22.80,0.00,167
$data,50.849708,4.335825,32.20,22.80,0.00,178
$data,50.849697,4.335763,32.20,22.80,0.00,132
$data,50.849689,4.335707,32.30,22.80,0.00,145
$data,50.849681,4.335660,32.30,22.80,0.05,140
$data,50.849674,4.335614,32.30,22.80,3.40,204
$data,50.849658,4.335566,32.30,22.80,0.10,157
$data,50.849643,4.335520,32.30,22.80,0.20,144
$data,50.849632,4.335478,32.30,22.80,0.10,144
$data,50.849617,4.335432,32.30,22.70,0.05,124
$data,50.849601,4.335380,32.30,22.70,0.05,148
$data,50.849586,4.335321,32.50,22.80,0.10,155
$data,50.849559,4.335258,32.50,22.80,0.30,135
$data,50.849544,4.335187,32.60,22.80,0.10,134
$data,50.849536,4.335115,32.60,22.80,0.05,122
$data,50.849521,4.335050,32.40,22.80,0.00,155
$data,50.849502,4.334989,32.40,22.80,0.05,128
$data,50.849494,4.334923,32.30,22.70,0.15,137
$data,50.849487,4.334867,32.30,22.70,0.00,125
$data,50.849472,4.334815,32.40,22.70,0.10,170
$data,50.849472,4.334760,32.40,22.70,0.00,140
$data,50.849472,4.334703,32.50,22.60,0.00,154
$data,50.849464,4.334651,32.50,22.60,0.00,116
$data,50.849445,4.334598,32.60,22.60,0.15,133
$data,50.849430,4.334545,32.60,22.60,0.10,128
$data,50.849422,4.334486,32.60,22.60,0.15,153
$data,50.849414,4.334432,32.60,22.60,0.00,137
$data,50.849399,4.334373,32.70,22.60,0.10,156
$data,50.849388,4.334319,32.70,22.60,0.00,126
$data,50.849372,4.334268,32.70,22.60,0.05,192
$data,50.849372,4.334218,32.70,22.60,0.00,112
$data,50.849357,4.334158,32.70,22.60,0.05,143
$data,50.849330,4.334097,32.70,22.60,0.00,159
$data,50.849308,4.334038,32.70,22.60,0.15,77
$data,50.849292,4.333980,32.70,22.60,0.00,128
$data,50.849277,4.333920,32.70,22.60,0.05,742
$data,50.849258,4.333860,32.70,22.60,0.10,114
$data,50.849235,4.333805,32.60,22.50,0.05,125
$data,50.849201,4.333747,32.60,22.50,0.05,152
$data,50.849178,4.333688,32.70,22.60,0.05,133
$data,50.849163,4.333623,32.70,22.60,0.00,128
$data,50.849128,4.333527,32.50,22.50,0.05,112
$data,50.849113,4.333465,32.50,22.50,0.00,138
$data,50.849079,4.333385,32.20,22.50,0.10,133
$data,50.849063,4.333313,32.20,22.50,0.05,142
$data,50.849040,4.333247,32.00,22.50,0.05,148
$data,50.849021,4.333182,32.00,22.50,0.05,140
$data,50.849014,4.333117,31.80,22.50,0.00,144
$data,50.849006,4.333045,31.80,22.50,0.00,119
$data,50.848999,4.332967,31.60,22.50,0.10,124
$data,50.848976,4.332892,31.60,22.50,0.05,133
$data,50.848949,4.332825,31.60,22.50,0.05,151
$data,50.848926,4.332758,31.60,22.50,0.05,128
$data,50.848899,4.332696,31.60,22.50,0.00,171
$data,50.848876,4.332647,31.60,22.50,0.20,132
$data,50.848842,4.332613,31.60,22.50,0.25,151
$data,50.848819,4.332576,31.60,22.50,0.05,106
$data,50.848789,4.332538,31.60,22.40,0.15,139
$data,50.848762,4.332493,31.60,22.40,0.10,129
$data,50.848739,4.332450,31.60,22.40,0.15,135
$data,50.848712,4.332398,31.60,22.40,0.05,193
$data,50.848682,4.332350,31.70,22.40,0.15,125
$data,50.848655,4.332304,31.70,22.40,0.15,149
$data,50.848632,4.332260,31.90,22.40,0.20,137
$data,50.848609,4.332212,31.90,22.40,0.10,121
$data,50.848575,4.332160,31.90,22.40,0.45,147
$data,50.848533,4.332115,31.90,22.40,0.10,130
$data,50.848503,4.332070,32.00,22.40,0.05,128
$data,50.848468,4.332022,32.00,22.40,0.05,116
$data,50.848445,4.331977,32.00,22.40,0.15,137
$data,50.848411,4.331935,31.70,22.30,0.15,119
$data,50.848381,4.331893,31.70,22.30,0.15,190
$data,50.848339,4.331847,31.60,22.30,0.00,128
$data,50.848308,4.331793,31.60,22.30,0.10,134
$data,50.848258,4.331735,31.80,22.30,0.15,125
$data,50.848217,4.331682,31.80,22.30,0.00,129
$data,50.848186,4.331634,31.90,22.30,0.20,144
$data,50.848152,4.331579,31.90,22.30,0.25,132
$data,50.848129,4.331515,32.00,22.30,0.25,99
$data,50.848094,4.331459,32.00,22.30,0.10,173
$data,50.848072,4.331398,31.90,22.30,0.15,123
$data,50.848037,4.331343,31.90,22.30,0.05,114
$data,50.848014,4.331284,32.20,22.40,0.05,97
$data,50.847980,4.331232,32.20,22.40,0.00,134
$data,50.847957,4.331183,32.10,22.30,0.05,157
$data,50.847923,4.331130,32.10,22.30,0.00,136
$data,50.847900,4.331087,32.00,22.30,0.00,47
$data,50.847877,4.331038,32.00,22.30,0.80,113
$data,50.847843,4.330990,31.90,22.30,0.00,111
$data,50.847820,4.330940,31.90,22.30,0.00,128
$data,50.847812,4.330887,31.80,22.30,0.10,125
$data,50.847778,4.330845,31.80,22.30,0.05,126
$data,50.847755,4.330805,31.90,22.20,0.00,144
$data,50.847728,4.330758,31.90,22.20,0.20,119
$data,50.847705,4.330707,32.10,22.20,0.90,161
$data,50.847679,4.330653,32.10,22.20,0.50,133
$data,50.847656,4.330604,32.00,22.20,0.35,120
$data,50.847633,4.330550,32.00,22.20,0.10,142
$data,50.847606,4.330505,31.80,22.20,0.15,96
$data,50.847576,4.330460,31.80,22.20,0.30,149
$data,50.847549,4.330415,31.80,22.20,0.10,161
$data,50.847526,4.330377,31.80,22.20,0.15,137
$data,50.847492,4.330333,31.80,22.20,0.15,134
$data,50.847461,4.330286,31.80,22.20,0.05,102
$data,50.847427,4.330233,31.70,22.20,0.10,133
$data,50.847377,4.330178,31.70,22.20,0.20,131
$data,50.847347,4.330130,31.60,22.20,0.00,131
$data,50.847312,4.330080,31.60,22.20,0.15,115
$data,50.847282,4.330032,31.80,22.20,0.10,131
$data,50.847267,4.329980,31.80,22.20,0.15,127
$data,50.847240,4.329945,31.70,22.20,0.00,118
$data,50.847225,4.329900,31.70,22.20,0.40,285
$data,50.847209,4.329856,31.60,22.10,0.05,186
$data,50.847183,4.329825,31.60,22.10,0.35,132
$data,50.847167,4.329788,31.60,22.10,0.40,180
$data,50.847152,4.329758,31.60,22.10,0.00,136
$data,50.847118,4.329717,31.60,22.10,0.15,79
$data,50.847095,4.329667,31.60,22.10,0.25,41
$data,50.847061,4.329613,31.80,22.10,0.50,150
$data,50.847038,4.329548,31.80,22.10,0.10,112
$data,50.846996,4.329486,31.80,22.10,0.20,109
$data,50.846965,4.329427,31.80,22.10,0.15,151
$data,50.846939,4.329367,31.70,22.10,0.30,136
$data,50.846900,4.329305,31.70,22.10,0.25,145
$data,50.846866,4.329245,31.70,22.10,0.45,133
$data,50.846836,4.329184,31.70,22.10,0.40,154
$data,50.846801,4.329123,31.60,22.10,0.35,162
$data,50.846778,4.329065,31.60,22.10,0.50,123
$data,50.846744,4.329010,31.70,22.10,0.15,113
$data,50.846702,4.328958,31.70,22.10,0.25,119
$data,50.846672,4.328895,31.60,22.00,0.20,125
$data,50.846637,4.328836,31.60,22.00,0.45,157
$data,50.846607,4.328782,31.60,22.00,0.10,145
$data,50.846580,4.328732,31.60,22.00,0.25,165
$data,50.846549,4.328681,31.60,22.00,0.65,143
$data,50.846515,4.328635,31.60,22.00,0.20,164
$data,50.846492,4.328585,31.50,22.00,0.15,159
$data,50.846450,4.328536,31.50,22.00,0.05,141
$data,50.846420,4.328485,31.60,22.00,0.20,109
$data,50.846393,4.328433,31.60,22.00,0.20,142
$data,50.846355,4.328380,31.70,22.00,0.30,157
$data,50.846321,4.328326,31.70,22.00,0.35,120
$data,50.846298,4.328273,31.70,22.00,0.05,127
$data,50.846263,4.328225,31.70,22.00,0.40,111
$data,50.846271,4.328162,31.60,22.00,0.25,115
$data,50.846240,4.328113,31.60,22.00,0.30,110
$data,50.846225,4.328052,31.60,21.90,0.15,138
$data,50.846191,4.328009,31.60,21.90,0.45,168
$data,50.846157,4.327965,31.60,21.90,0.75,129
$data,50.846134,4.327919,31.60,21.90,0.50,127
$data,50.846103,4.327872,31.60,21.90,0.30,174
$data,50.846061,4.327823,31.60,21.90,0.20,131
$data,50.846027,4.327772,31.60,21.90,0.30,127
$data,50.845996,4.327708,31.60,21.90,0.40,131
$data,50.845962,4.327645,31.50,21.90,0.20,118
$data,50.845932,4.327591,31.50,21.90,0.45,128
$data,50.845897,4.327528,31.30,21.90,0.20,160
$data,50.845867,4.327475,31.30,21.90,0.05,118
$data,50.845832,4.327425,31.30,21.90,0.30,145
$data,50.845809,4.327365,31.30,21.90,0.25,169
$data,50.845775,4.327308,31.20,21.90,0.25,127
$data,50.845752,4.327250,31.20,21.90,0.15,129
$data,50.845710,4.327202,31.20,21.90,0.35,165
$data,50.845680,4.327155,31.20,21.90,0.20,136
$data,50.845645,4.327103,31.60,21.80,0.20,172
$data,50.845615,4.327055,31.60,21.80,0.35,114
$data,50.845581,4.326995,31.50,21.80,0.35,149
$data,50.845546,4.326937,31.50,21.80,0.15,137
$data,50.845508,4.326879,31.40,21.80,0.25,142
$data,50.845474,4.326823,31.40,21.80,0.60,123
$data,50.845436,4.326770,31.40,21.80,0.35,143
$data,50.845409,4.326722,31.40,21.80,0.60,139
$data,50.845378,4.326670,31.30,21.80,0.20,104
$data,50.845352,4.326619,31.30,21.80,0.35,133
$data,50.845321,4.326563,31.20,21.80,0.35,144
$data,50.845279,4.326501,31.20,21.80,0.20,137
$data,50.845237,4.326428,31.20,21.80,0.65,160
$data,50.845199,4.326368,31.20,21.80,0.50,127
$data,50.845157,4.326303,31.50,21.80,0.45,147
$data,50.845127,4.326239,31.50,21.80,1.00,154
$data,50.845085,4.326170,31.30,21.70,1.10,131
$data,50.845050,4.326107,31.30,21.70,0.05,174
$data,50.844993,4.325990,31.20,21.70,0.00,121
$data,50.844970,4.325936,31.20,21.70,1.50,125
$data,50.844955,4.325881,31.20,21.70,0.05,103
$data,50.844936,4.325833,31.20,21.70,0.00,111
$data,50.844921,4.325798,31.50,21.70,0.20,118
$data,50.844898,4.325758,31.50,21.70,0.20,143
$data,50.844848,4.325743,31.70,21.70,0.05,130
$data,50.844806,4.325715,31.70,21.70,0.10,124
$data,50.844783,4.325667,31.60,21.70,0.05,140
$data,50.844741,4.325627,31.60,21.70,0.05,195
$data,50.844711,4.325575,31.70,21.70,0.30,99
$data,50.844676,4.325525,31.70,21.70,0.05,150
$data,50.844440,4.325350,31.60,21.70,0.05,123
$data,50.844505,4.325215,31.80,21.70,0.15,227
$data,50.844490,4.325206,31.80,21.70,0.20,162
$data,50.844459,4.325115,31.80,21.70,0.00,105
$data,50.844440,4.325080,31.80,21.70,0.15,135
$data,50.844425,4.325018,31.70,21.60,0.00,148
$data,50.844402,4.324953,31.70,21.60,0.00,105
$data,50.844375,4.324900,31.30,21.60,0.15,106
$data,50.844352,4.324870,31.30,21.60,0.40,126
$data,50.844318,4.324828,31.30,21.60,0.20,206
$data,50.844295,4.324785,31.30,21.60,0.20,128
$data,50.844261,4.324718,31.50,21.60,0.05,124
$data,50.844230,4.324674,31.50,21.60,0.10,115
$data,50.844196,4.324628,31.30,21.60,0.10,120
$data,50.844158,4.324585,31.30,21.60,0.00,126
$data,50.844123,4.324542,31.30,21.60,0.10,120
$data,50.844081,4.324495,31.30,21.60,0.10,137
$data,50.844043,4.324450,31.70,21.60,0.10,144
$data,50.844001,4.324407,31.70,21.60,0.00,135
$data,50.843952,4.324358,31.70,21.60,0.10,136
$data,50.843914,4.324308,31.70,21.60,0.05,134
$data,50.843879,4.324264,31.60,21.50,0.05,124
$data,50.843837,4.324209,31.60,21.50,0.00,141
$data,50.843799,4.324165,31.60,21.50,0.00,162
$data,50.843757,4.324121,31.60,21.50,0.10,124
$data,50.843727,4.324079,31.60,21.50,0.00,135
$data,50.843692,4.324038,31.60,21.50,0.05,129
$data,50.843662,4.323993,31.60,21.50,0.25,143
$data,50.843620,4.323948,31.60,21.50,0.00,125
$data,50.843585,4.323904,31.60,21.50,0.20,138
$data,50.843547,4.323860,31.60,21.50,0.15,138
$data,50.843498,4.323812,31.60,21.50,0.05,142
$data,50.843456,4.323756,31.60,21.50,0.10,142
$data,50.843399,4.323729,31.60,21.50,0.05,126
$data,50.843360,4.323675,31.60,21.50,0.15,161
$data,50.843326,4.323625,31.60,21.50,0.15,142
$data,50.843296,4.323580,31.60,21.50,0.05,153
$data,50.843261,4.323537,31.60,21.50,0.15,129
$data,50.843219,4.323490,31.60,21.50,0.25,177
$data,50.843189,4.323443,31.60,21.50,0.00,146
$data,50.843154,4.323395,31.60,21.50,0.00,147
$data,50.843116,4.323340,31.60,21.50,0.00,142
$data,50.843074,4.323293,31.60,21.50,0.05,130
$data,50.843040,4.323247,31.60,21.50,0.05,144
$data,50.843002,4.323194,31.60,21.50,0.00,108
$data,50.842960,4.323138,31.50,21.40,0.10,151
$data,50.842918,4.323081,31.50,21.40,0.00,140
$data,50.842887,4.323030,31.50,21.40,0.10,133
$data,50.842845,4.322983,31.50,21.40,0.00,133
$data,50.842815,4.322947,31.50,21.40,0.25,131
$data,50.842781,4.322910,31.50,21.40,0.10,153
$data,50.842750,4.322874,31.50,21.40,0.25,120
$data,50.842716,4.322838,31.50,21.40,0.00,131
$data,50.842685,4.322802,31.50,21.40,1.30,111
$data,50.842643,4.322772,31.50,21.40,0.30,137
$data,50.842609,4.322759,31.50,21.40,0.05,126
$data,50.842578,4.322768,31.50,21.40,0.25,161
$data,50.842544,4.322810,31.50,21.40,0.10,128
$data,50.842529,4.322868,31.50,21.40,0.10,131
$data,50.842506,4.322922,31.50,21.40,0.20,142
$data,50.842472,4.322967,31.50,21.40,0.35,129
$data,50.842441,4.323008,31.40,21.30,0.90,137
$data,50.842407,4.323051,31.40,21.30,0.30,142
$data,50.842372,4.323087,31.40,21.30,0.40,140
$data,50.842308,4.323083,31.40,21.30,0.00,113
$data,50.842269,4.323106,31.40,21.30,0.05,147
$data,50.842220,4.323128,31.40,21.30,0.60,141
$data,50.842178,4.323150,31.40,21.30,0.30,149
$data,50.842147,4.323182,31.40,21.30,0.10,134
$data,50.842113,4.323208,31.40,21.30,0.50,154
$data,50.842128,4.323270,31.40,21.30,0.15,129
$data,50.842128,4.323332,31.40,21.30,0.60,139
$data,50.842128,4.323381,31.40,21.30,0.45,143
$data,50.842121,4.323413,31.40,21.30,0.20,114
$data,50.842121,4.323447,31.40,21.30,1.40,135
$data,50.842121,4.323473,31.40,21.30,1.45,130
$data,50.842098,4.323487,31.40,21.30,2.35,135
$data,50.842082,4.323507,31.40,21.30,0.40,135
$data,50.842056,4.323530,31.40,21.30,0.15,145
$data,50.842041,4.323537,31.30,21.20,0.40,150
$data,50.842025,4.323512,31.30,21.20,0.95,159
$data,50.842006,4.323477,31.30,21.20,0.10,146
$data,50.841999,4.323447,31.30,21.20,0.20,109
$data,50.841991,4.323418,31.70,21.20,0.15,150
$data,50.841983,4.323397,31.70,21.20,0.00,122
$data,50.841968,4.323383,31.80,21.20,0.05,153
$data,50.841968,4.323367,31.80,21.20,0.00,117
$data,50.841976,4.323347,31.80,21.20,0.10,163
$data,50.841976,4.323327,31.80,21.20,0.00,134
$data,50.841983,4.323310,31.90,21.20,0.10,133
$data,50.841983,4.323298,31.90,21.20,0.00,144
$data,50.841991,4.323288,31.80,21.20,0.05,138
$data,50.841991,4.323280,31.80,21.20,0.00,118
$data,50.841983,4.323258,31.80,21.10,0.35,108
$data,50.841983,4.323250,31.80,21.10,1.15,69
$data,50.841991,4.323240,31.80,21.20,0.45,172
$data,50.841991,4.323232,31.60,21.10,0.00,127
$data,50.841999,4.323225,31.60,21.10,0.00,132
$data,50.842006,4.323218,31.70,21.20,0.00,126
$data,50.842006,4.323222,31.70,21.20,0.00,133
$data,50.842006,4.323225,31.70,21.10,0.00,139
$data,50.842006,4.323230,31.70,21.10,0.00,142
$data,50.842006,4.323232,31.70,21.10,0.00,159
$data,50.842006,4.323226,31.70,21.10,0.00,118
$data,50.842006,4.323222,31.80,21.10,0.00,148
$data,50.842006,4.323218,31.80,21.10,0.00,132
$data,50.841999,4.323215,31.50,21.10,0.00,143
$data,50.841999,4.323212,31.10,21.00,0.00,145
$data,50.842006,4.323208,31.10,21.00,0.00,154
$data,50.842006,4.323204,31.60,21.00,0.05,160
$data,50.842018,4.323196,31.60,21.00,0.00,116
$data,50.842018,4.323194,31.60,21.10,0.00,163
$data,50.842018,4.323204,31.60,21.10,0.00,130
$data,50.842006,4.323217,31.70,21.10,0.00,167
$data,50.842006,4.323217,31.70,21.10,0.00,148
$data,50.842006,4.323217,31.60,21.00,0.00,177
$data,50.842006,4.323217,31.60,21.00,0.00,123
$data,50.842006,4.323213,31.70,21.00,0.00,146
$data,50.842006,4.323213,31.70,21.00,0.00,136
$data,50.842006,4.323213,31.70,21.00,0.00,139
$data,50.842006,4.323210,31.70,21.00,0.00,132
$data,50.842006,4.323212,31.70,21.00,0.00,148
$data,50.842006,4.323217,31.70,21.00,0.00,132
$data,50.842006,4.323224,31.80,21.00,0.00,161
$data,50.842006,4.323232,31.80,21.00,0.00,135
$data,50.842006,4.323238,31.80,21.00,0.00,142
$data,50.842006,4.323250,31.80,21.00,0.00,136
$data,50.842018,4.323278,32.00,21.00,0.00,175
$data,50.842018,4.323298,32.00,21.00,0.00,127
$data,50.842025,4.323307,32.20,20.90,0.00,141
$data,50.842025,4.323315,32.20,20.90,0.00,151
$data,50.842025,4.323320,32.10,20.90,0.00,172
$data,50.842025,4.323311,32.10,20.90,0.00,117
$data,50.842033,4.323262,32.20,20.90,0.60,142
$data,50.842048,4.323255,32.20,20.90,0.20,123
$data,50.841999,4.323236,32.20,20.90,0.95,148
$data,50.842006,4.323243,32.20,20.90,0.25,116
$data,50.841991,4.323225,32.30,20.90,1.30,140
$data,50.841968,4.323204,32.30,20.90,0.05,129
$data,50.841953,4.323202,32.40,20.90,1.05,139
$data,50.841960,4.323215,32.40,20.90,0.10,145
$data,50.841968,4.323224,32.40,20.90,0.65,147
$data,50.841968,4.323224,32.40,20.90,0.30,144
$data,50.841976,4.323226,32.50,20.90,0.75,157
$data,50.841983,4.323212,32.50,20.90,0.45,152
